ver=1.3
---MOVES---
HIT3,3.994,3.994,100,1,1,1.5,ORIENT_12,1
HIT3,5.137,5.137,100,1,1,1.5,ORIENT_12,1
HIT3,6.28,6.28,100,1,1,1.5,ORIENT_12,1
HIT3,7.423,7.423,100,1,1,1.5,ORIENT_12,1
HIT3,8.565,8.565,100,1,1,1.5,ORIENT_12,1
HIT3,9.708,9.708,100,1,1,1.5,ORIENT_12,1
HIT9,10.851,10.851,100,1,1,1.5,ORIENT_12,1
HIT9,11.994,11.994,100,1,1,1.5,ORIENT_12,1
HIT9,13.137,13.137,100,1,1,1.5,ORIENT_12,1
HIT9,14.28,14.28,100,1,1,1.5,ORIENT_12,1
HIT9,15.423,15.423,100,1,1,1.5,ORIENT_12,1
HIT3,18.852,18.852,100,1,1,1.5,ORIENT_12,2
HIT3,19.995,19.995,100,1,1,1.5,ORIENT_12,2
HIT3,21.138,21.138,100,1,1,1.5,ORIENT_12,2
HIT3,22.281,22.281,100,1,1,1.5,ORIENT_12,2
HIT3,23.424,23.424,100,1,1,1.5,ORIENT_12,2
HIT9,24.566,24.566,100,1,1,1.5,ORIENT_12,2
HIT9,25.709,25.709,100,1,1,1.5,ORIENT_12,2
HIT9,26.852,26.852,100,1,1,1.5,ORIENT_12,2
HIT9,27.995,27.995,100,1,1,1.5,ORIENT_12,2
HIT9,29.138,29.138,100,1,1,1.5,ORIENT_12,2
HIT3,32.567,32.567,100,1,1,1.5,ORIENT_12,1
HIT3,33.71,33.71,100,1,1,1.5,ORIENT_12,1
HIT3,34.853,34.853,100,1,1,1.5,ORIENT_12,1
HIT9,35.996,35.996,100,1,1,1.5,ORIENT_12,1
HIT9,37.139,37.139,100,1,1,1.5,ORIENT_12,1
HIT9,38.282,38.282,100,1,1,1.5,ORIENT_12,1
HIT3,41.71,41.71,100,1,1,1.5,ORIENT_12,2
HIT3,42.853,42.853,100,1,1,1.5,ORIENT_12,2
HIT3,43.996,43.996,100,1,1,1.5,ORIENT_12,2
