ver=1.3
---MOVES---
HIT3,10.597,10.597,100,1,1,1.5,ORIENT_12,12
HIT9,10.897,10.897,40,1,1,1.1,ORIENT_12,12
HIT3,11.047,11.047,20,1,1,1,ORIENT_12,12
HIT9,11.797,11.797,100,1,1,1.5,ORIENT_12,12
HIT9,12.247,12.247,70,1,1,1.25,ORIENT_12,12
HIT3,12.997,12.997,100,1,1,1.5,ORIENT_12,12
HIT9,13.297,13.297,40,1,1,1.1,ORIENT_12,12
HIT3,13.447,13.447,20,1,1,1,ORIENT_12,12
HIT9,14.197,14.197,100,1,1,1.5,ORIENT_12,12
HIT3,14.497,14.497,40,1,1,1.1,ORIENT_12,12
HIT9,14.647,14.647,20,1,1,1,ORIENT_12,12
HIT3,15.397,15.397,100,1,1,1.5,ORIENT_12,12
HIT9,15.697,15.697,40,1,1,1.1,ORIENT_12,12
HIT3,15.847,15.847,20,1,1,1,ORIENT_12,12
HIT9,16.597,16.597,100,1,1,1.5,ORIENT_12,12
HIT9,17.047,17.047,70,1,1,1.25,ORIENT_12,12
HIT3,17.797,17.797,100,1,1,1.5,ORIENT_12,12
HIT9,18.097,18.097,40,1,1,1.1,ORIENT_12,12
HIT3,18.247,18.247,20,1,1,1,ORIENT_12,12
HIT9,18.997,18.997,100,1,1,1.5,ORIENT_12,12
HIT3,19.297,19.297,40,1,1,1.1,ORIENT_12,12
HIT9,19.447,19.447,20,1,1,1,ORIENT_12,12
HIT3,20.197,20.197,100,1,1,1.5,ORIENT_12,12
HIT9,20.497,20.497,40,1,1,1.1,ORIENT_12,12
HIT3,20.647,20.647,20,1,1,1,ORIENT_12,12
HIT9,21.397,21.397,100,1,1,1.5,ORIENT_12,12
HIT9,21.847,21.847,70,1,1,1.25,ORIENT_12,12
HIT3,22.597,22.597,100,1,1,1.5,ORIENT_12,12
HIT9,22.897,22.897,40,1,1,1.1,ORIENT_12,12
HIT3,23.047,23.047,20,1,1,1,ORIENT_12,12
HIT9,23.797,23.797,100,1,1,1.5,ORIENT_12,12
HIT3,24.097,24.097,40,1,1,1.1,ORIENT_12,12
HIT9,24.247,24.247,20,1,1,1,ORIENT_12,12
HIT3,24.997,24.997,100,1,1,1.5,ORIENT_12,12
HIT9,25.297,25.297,40,1,1,1.1,ORIENT_12,12
HIT3,25.447,25.447,20,1,1,1,ORIENT_12,12
HIT9,26.197,26.197,100,1,1,1.5,ORIENT_12,12
HIT9,26.647,26.647,70,1,1,1.25,ORIENT_12,12
HIT3,27.397,27.397,100,1,1,1.5,ORIENT_12,12
HIT9,27.697,27.697,40,1,1,1.1,ORIENT_12,12
HIT3,27.847,27.847,20,1,1,1,ORIENT_12,12
HIT9,28.597,28.597,100,1,1,1.5,ORIENT_12,12
HIT3,28.897,28.897,40,1,1,1.1,ORIENT_12,12
HIT9,29.047,29.047,20,1,1,1,ORIENT_12,12
HIT3,29.797,29.797,100,1,1,1.5,ORIENT_12,12
HIT9,30.097,30.097,40,1,1,1.1,ORIENT_12,12
HIT3,30.247,30.247,20,1,1,1,ORIENT_12,12
HIT9,30.997,30.997,100,1,1,1.5,ORIENT_12,12
HIT9,31.447,31.447,70,1,1,1.25,ORIENT_12,12
HIT3,32.197,32.197,100,1,1,1.5,ORIENT_12,12
HIT9,32.497,32.497,40,1,1,1.09999999999999,ORIENT_12,12
HIT3,32.647,32.647,20,1,1,1,ORIENT_12,12
HIT9,33.397,33.397,100,1,1,1.5,ORIENT_12,12
HIT3,33.697,33.697,40,1,1,1.1,ORIENT_12,12
HIT9,33.847,33.847,20,1,1,1,ORIENT_12,12
HIT3,34.597,34.597,100,1,1,1.5,ORIENT_12,12
HIT9,34.897,34.897,40,1,1,1.09999999999999,ORIENT_12,12
HIT3,35.047,35.047,20,1,1,1,ORIENT_12,12
HIT9,35.797,35.797,100,1,1,1.5,ORIENT_12,12
HIT9,36.247,36.247,70,1,1,1.24999999999999,ORIENT_12,12
HIT3,36.997,36.997,100,1,1,1.5,ORIENT_12,12
HIT9,37.297,37.297,40,1,1,1.1,ORIENT_12,12
HIT3,37.447,37.447,20,1,1,1,ORIENT_12,12
HIT9,38.197,38.197,100,1,1,1.5,ORIENT_12,12
HIT3,38.497,38.497,40,1,1,1.09999999999999,ORIENT_12,12
HIT9,38.647,38.647,20,1,1,1,ORIENT_12,12
HIT3,39.397,39.397,100,1,1,1.5,ORIENT_12,12
HIT9,39.697,39.697,40,1,1,1.1,ORIENT_12,12
HIT3,39.847,39.847,20,1,1,1,ORIENT_12,12
HIT9,40.597,40.597,100,1,1,1.5,ORIENT_12,1
HIT9,41.047,41.047,70,1,1,1.25,ORIENT_12,1
HIT3,41.797,41.797,100,1,1,1.5,ORIENT_12,1
HIT9,42.097,42.097,40,1,1,1.09999999999999,ORIENT_12,1
HIT3,42.247,42.247,20,1,1,1,ORIENT_12,1
HIT9,42.997,42.997,100,1,1,1.5,ORIENT_12,1
HIT3,43.297,43.297,40,1,1,1.1,ORIENT_12,1
HIT9,43.447,43.447,20,1,1,1,ORIENT_12,1
HIT3,44.197,44.197,100,1,1,1.5,ORIENT_12,1
HIT9,44.497,44.497,40,1,1,1.09999999999999,ORIENT_12,1
HIT3,44.647,44.647,20,1,1,1,ORIENT_12,1
HIT9,45.397,45.397,100,1,1,1.5,ORIENT_12,2
HIT9,45.847,45.847,70,1,1,1.25,ORIENT_12,2
HIT3,46.597,46.597,100,1,1,1.5,ORIENT_12,2
HIT9,46.897,46.897,40,1,1,1.09999999999999,ORIENT_12,2
HIT3,47.047,47.047,20,1,1,1,ORIENT_12,2
HIT9,47.797,47.797,100,1,1,1.5,ORIENT_12,2
HIT3,48.097,48.097,40,1,1,1.09999999999999,ORIENT_12,2
HIT9,48.247,48.247,20,1,1,1,ORIENT_12,2
HIT3,48.997,48.997,100,1,1,1.5,ORIENT_12,2
HIT9,49.297,49.297,40,1,1,1.1,ORIENT_12,2
HIT3,49.447,49.447,20,1,1,1,ORIENT_12,2
HIT9,50.197,50.197,100,1,1,1.5,ORIENT_12,1
HIT9,50.647,50.647,70,1,1,1.24999999999999,ORIENT_12,1
HIT3,51.397,51.397,100,1,1,1.5,ORIENT_12,1
HIT9,51.697,51.697,40,1,1,1.1,ORIENT_12,1
HIT3,51.847,51.847,20,1,1,1,ORIENT_12,1
HIT9,52.597,52.597,100,1,1,1.5,ORIENT_12,1
HIT3,52.897,52.897,40,1,1,1.09999999999999,ORIENT_12,1
HIT9,53.047,53.047,20,1,1,1,ORIENT_12,1
HIT3,53.797,53.797,100,1,1,1.5,ORIENT_12,1
HIT9,54.097,54.097,40,1,1,1.09999999999999,ORIENT_12,1
HIT3,54.247,54.247,20,1,1,1,ORIENT_12,1
HIT9,54.997,54.997,100,1,1,1.5,ORIENT_12,2
HIT9,55.447,55.447,70,1,1,1.25,ORIENT_12,2
HIT3,56.197,56.197,100,1,1,1.5,ORIENT_12,2
HIT9,56.497,56.497,40,1,1,1.09999999999999,ORIENT_12,2
HIT3,56.647,56.647,20,1,1,1,ORIENT_12,2
HIT9,57.397,57.397,100,1,1,1.5,ORIENT_12,2
HIT3,57.697,57.697,40,1,1,1.1,ORIENT_12,2
HIT9,57.847,57.847,20,1,1,1,ORIENT_12,2
HIT3,58.597,58.597,100,1,1,1.5,ORIENT_12,2
HIT9,58.897,58.897,40,1,1,1.09999999999999,ORIENT_12,2
HIT3,59.047,59.047,20,1,1,1,ORIENT_12,2
HIT3,59.797,59.797,100,1,1,1.5,ORIENT_12,1
HIT3,60.247,60.247,70,1,1,1.24999999999999,ORIENT_12,2
HIT9,60.997,60.997,100,1,1,1.5,ORIENT_12,1
HIT3,61.297,61.297,40,1,1,1.1,ORIENT_12,1
HIT9,61.447,61.447,20,1,1,1,ORIENT_12,1
HIT9,62.197,62.197,100,1,1,1.5,ORIENT_12,2
HIT3,62.497,62.497,40,1,1,1.09999999999999,ORIENT_12,2
HIT9,62.647,62.647,20,1,1,1,ORIENT_12,2
HIT9,63.397,63.397,100,1,1,1.5,ORIENT_12,12
HIT3,63.697,63.697,40,1,1,1.1,ORIENT_12,12
HIT9,63.847,63.847,20,1,1,1,ORIENT_12,12
HIT3,64.597,64.597,100,1,1,1.5,ORIENT_12,1
HIT3,65.047,65.047,70,1,1,1.25,ORIENT_12,2
HIT9,65.797,65.797,100,1,1,1.5,ORIENT_12,1
HIT3,66.097,66.097,40,1,1,1.09999999999999,ORIENT_12,1
HIT9,66.247,66.247,20,1,1,1,ORIENT_12,1
HIT9,66.997,66.997,100,1,1,1.5,ORIENT_12,2
HIT3,67.297,67.297,40,1,1,1.09999999999999,ORIENT_12,2
HIT9,67.447,67.447,20,1,1,1,ORIENT_12,2
HIT9,68.197,68.197,100,1,1,1.5,ORIENT_12,12
HIT3,68.497,68.497,40,1,1,1.10000000000001,ORIENT_12,12
HIT9,68.647,68.647,20,1,1,1,ORIENT_12,12
HIT3,69.397,69.397,100,1,1,1.5,ORIENT_12,1
HIT3,69.847,69.847,70,1,1,1.25,ORIENT_12,2
HIT9,70.597,70.597,100,1,1,1.5,ORIENT_12,1
HIT3,70.897,70.897,40,1,1,1.09999999999999,ORIENT_12,1
HIT9,71.047,71.047,20,1,1,1,ORIENT_12,1
HIT9,71.797,71.797,100,1,1,1.5,ORIENT_12,2
HIT3,72.097,72.097,40,1,1,1.09999999999999,ORIENT_12,2
HIT9,72.247,72.247,20,1,1,1,ORIENT_12,2
HIT9,72.997,72.997,100,1,1,1.5,ORIENT_12,12
HIT9,73.597,73.597,100,1,1,1.39999999999999,ORIENT_12,12
HIT9,74.197,74.197,100,1,1,1.39999999999999,ORIENT_12,12
HIT9,74.797,74.797,100,1,1,1.40000000000001,ORIENT_12,12
HIT9,75.397,75.397,100,1,1,1.39999999999999,ORIENT_12,12
HIT9,75.997,75.997,100,1,1,1.40000000000001,ORIENT_12,12
HIT9,76.597,76.597,100,1,1,1.39999999999999,ORIENT_12,12
HIT9,77.197,77.197,100,1,1,1.39999999999999,ORIENT_12,12
HIT9,77.797,77.797,100,1,1,1.40000000000001,ORIENT_12,12
HIT3,78.397,78.397,100,1,1,1.39999999999999,ORIENT_12,12
HIT3,78.997,78.997,100,1,1,1.40000000000001,ORIENT_12,12
HIT3,79.597,79.597,100,1,1,1.39999999999999,ORIENT_12,12
HIT3,80.197,80.197,100,1,1,1.39999999999999,ORIENT_12,12
HIT3,80.797,80.797,100,1,1,1.40000000000001,ORIENT_12,12
HIT3,81.397,81.397,100,1,1,1.39999999999999,ORIENT_12,12
