ver=1.3
---MOVES---
HIT9,22.073,22.073,70,1,1,1.5,ORIENT_12,1
HIT3,22.525,22.525,70,1,1,1.5,ORIENT_12,1
HIT9,23.014,23.014,70,1,1,1.5,ORIENT_12,1
HIT3,23.479,23.479,70,1,1,1.5,ORIENT_12,1
HIT9,23.944,23.944,70,1,1,1.5,ORIENT_12,1
HIT3,24.40873,24.40873,70,1,1,1.5,ORIENT_12,1
HIT9,24.87724,24.87724,70,1,1,1.5,ORIENT_12,1
HIT3,25.34498,25.34498,70,1,1,1.5,ORIENT_12,1
HIT9,25.79,25.79,70,1,1,1.5,ORIENT_12,1
HIT3,26.217,26.217,70,1,1,1.5,ORIENT_12,1
HIT9,26.68197,26.68197,70,1,1,1.5,ORIENT_12,1
HIT3,27.14532,27.14532,70,1,1,1.5,ORIENT_12,1
HIT9,27.60709,27.60709,70,1,1,1.5,ORIENT_12,1
HIT3,28.101,28.101,70,1,1,1.5,ORIENT_12,1
HIT9,28.56837,28.56837,70,1,1,1.5,ORIENT_12,1
HIT3,29.03575,29.03575,70,1,1,1.5,ORIENT_12,1
HIT9,29.50312,29.50312,70,1,1,1.5,ORIENT_12,1
HIT3,29.9705,29.9705,70,1,1,1.5,ORIENT_12,1
HIT9,30.43787,30.43787,70,1,1,1.5,ORIENT_12,1
HIT3,30.90524,30.90524,70,1,1,1.5,ORIENT_12,1
HIT9,31.37262,31.37262,70,1,1,1.5,ORIENT_12,1
HIT3,31.83999,31.83999,70,1,1,1.5,ORIENT_12,1
HIT9,32.27556,32.27556,70,1,1,1.5,ORIENT_12,1
HIT3,32.74293,32.74293,70,1,1,1.5,ORIENT_12,1
HIT9,33.21031,33.21031,70,1,1,1.5,ORIENT_12,1
HIT3,33.67768,33.67768,70,1,1,1.5,ORIENT_12,1
HIT9,34.14505,34.14505,70,1,1,1.5,ORIENT_12,1
HIT3,34.61243,34.61243,70,1,1,1.5,ORIENT_12,1
HIT9,35.0798,35.0798,70,1,1,1.5,ORIENT_12,1
HIT3,35.54718,35.54718,70,1,1,1.5,ORIENT_12,1
HIT9,36.01455,36.01455,70,1,1,1.5,ORIENT_12,1
HIT3,36.45461,36.45461,70,1,1,1.5,ORIENT_12,1
HIT9,36.841,36.841,70,1,1,1.5,ORIENT_12,1
HIT3,37.30527,37.30527,70,1,1,1.5,ORIENT_12,1
HIT9,37.76937,37.76937,70,1,1,1.5,ORIENT_12,1
HIT3,38.2333,38.2333,70,1,1,1.5,ORIENT_12,1
HIT9,38.69705,38.69705,70,1,1,1.5,ORIENT_12,1
HIT3,39.16063,39.16063,70,1,1,1.5,ORIENT_12,1
HIT9,39.62401,39.62401,70,1,1,1.5,ORIENT_12,1
HIT3,40.08721,40.08721,70,1,1,1.5,ORIENT_12,1
HIT9,40.5503,40.5503,70,1,1,1.5,ORIENT_12,1
HIT3,41.01328,41.01328,70,1,1,1.5,ORIENT_12,1
HIT9,41.47613,41.47613,70,1,1,1.5,ORIENT_12,1
HIT3,41.93885,41.93885,70,1,1,1.5,ORIENT_12,1
HIT9,42.40143,42.40143,70,1,1,1.5,ORIENT_12,1
